epoch,step,loss,time
0,1810,1.3396400213241577,,578.6905381679535
0,1820,1.3559538125991821,,581.8796772956848
0,1830,1.312312364578247,,585.07080245018
0,1840,1.2847206592559814,,588.2609746456146
0,1850,1.3475704193115234,,591.4511120319366
0,1860,1.3147563934326172,,594.6403737068176
0,1870,1.2941540479660034,,597.8305032253265
0,1880,1.2747639417648315,,601.0196554660797
0,1890,1.3097965717315674,,604.2096972465515
0,1900,1.2845808267593384,,607.3991441726685
0,1910,1.3297111988067627,,610.589480638504
0,1920,1.2611534595489502,,613.7797296047211
0,1930,1.3868321180343628,,616.9696176052094
0,1940,1.2958189249038696,,620.1602385044098
0,1950,1.2660682201385498,,623.3498864173889
0,1960,1.2802830934524536,,626.539393901825
0,1970,1.308316946029663,,629.7293434143066
0,1980,1.2757327556610107,,632.9183535575867
0,1990,1.3033651113510132,,636.1080369949341
0,2000,1.318596601486206,,639.2966980934143
0,2010,1.3528344631195068,,642.4868440628052
0,2020,1.2460212707519531,,645.6753976345062
0,2030,1.3111686706542969,,648.8653445243835
0,2040,1.3049808740615845,,652.0554091930389
0,2050,1.3029403686523438,,655.245611667633
0,2060,1.331146478652954,,658.4348528385162
0,2070,1.3416004180908203,,661.6241052150726
0,2080,1.266683578491211,,664.813978433609
0,2090,1.277430534362793,,668.002917766571
0,2100,1.258875846862793,,671.1924073696136
0,2110,1.2633929252624512,,674.3816161155701
0,2120,1.353297233581543,,677.5717601776123
0,2130,1.297257423400879,,680.7616341114044
0,2140,1.3276973962783813,,683.9517002105713
0,2150,1.2694158554077148,,687.1420342922211
0,2160,1.3289530277252197,,690.3321661949158
0,2170,1.2790424823760986,,693.5220487117767
0,2180,1.2945350408554077,,696.7113742828369
0,2190,1.2777979373931885,,699.9017381668091
0,2200,1.2955560684204102,,703.0917973518372
0,2210,1.3455877304077148,,706.2815847396851
0,2220,1.2753056287765503,,709.472324848175
0,2230,1.275482177734375,,712.6614210605621
0,2240,1.2967908382415771,,715.8513388633728
0,2250,1.3239890336990356,,719.0405592918396
0,2260,1.2588577270507812,,722.2313280105591
0,2270,1.283004879951477,,725.4216361045837
0,2280,1.24976646900177,,728.6130292415619
0,2290,1.2573189735412598,,731.8042078018188
0,2300,1.2991873025894165,,734.994710445404
0,2310,1.3048009872436523,,738.1850008964539
0,2320,1.259526014328003,,741.3746511936188
0,2330,1.308219075202942,,744.566349029541
0,2340,1.2478435039520264,,747.7563800811768
0,2350,1.2615876197814941,,750.9481778144836
0,2360,1.254486083984375,,754.1383519172668
0,2370,1.2451870441436768,,757.3291852474213
0,2380,1.220767855644226,,760.5192275047302
0,2390,1.2872170209884644,,763.7105996608734
0,2400,1.262091875076294,,766.9010972976685
0,2410,1.2588005065917969,,770.091712474823
0,2420,1.2834705114364624,,773.2827215194702
0,2430,1.3248043060302734,,776.4724442958832
0,2440,1.2899518013000488,,779.6629722118378
0,2450,1.2578552961349487,,782.8529644012451
0,2460,1.2801971435546875,,786.0436623096466
0,2470,1.2542189359664917,,789.2342159748077
0,2480,1.2197186946868896,,792.4239325523376
0,2490,1.281758189201355,,795.6143083572388
0,2500,1.3339688777923584,,798.8034789562225
0,2510,1.277565836906433,,801.9936602115631
0,2520,1.2557085752487183,,805.1830351352692
0,2530,1.2793858051300049,,808.3730776309967
0,2540,1.2830078601837158,,811.5623891353607
0,2550,1.2857155799865723,,814.7521336078644
0,2560,1.2507526874542236,,817.9417388439178
0,2570,1.2826743125915527,,821.1317663192749
0,2580,1.296004295349121,,824.3225743770599
0,2590,1.2395033836364746,,827.5124425888062
0,2600,1.2518508434295654,,830.7029781341553
0,2610,1.2596049308776855,,833.8927049636841
0,2620,1.2852270603179932,,837.0831718444824
0,2630,1.2755777835845947,,840.2728474140167
0,2640,1.32015860080719,,843.4624891281128
0,2650,1.2945773601531982,,846.6521153450012
0,2660,1.2572218179702759,,849.840541601181
0,2665,1.297642649923052,,883.2396845817566
1,2670,1.1934757232666016,,887.7336542606354
1,2680,1.245367169380188,,890.9178037643433
1,2690,1.2563930749893188,,894.1047632694244
1,2700,1.2189429998397827,,897.2917568683624
1,2710,1.2564187049865723,,900.4790391921997
1,2720,1.2801005840301514,,903.6664590835571
1,2730,1.2745635509490967,,906.8536939620972
1,2740,1.2043631076812744,,910.0424377918243
1,2750,1.249687671661377,,913.2303776741028
1,2760,1.2480006217956543,,916.4189295768738
1,2770,1.2736473083496094,,919.6066751480103
1,2780,1.2839972972869873,,922.7945919036865
1,2790,1.2489538192749023,,925.9823753833771
1,2800,1.2320616245269775,,929.1712164878845
1,2810,1.3031985759735107,,932.3597648143768
1,2820,1.2649505138397217,,935.5484158992767
1,2830,1.258438229560852,,938.7378420829773
1,2840,1.252959966659546,,941.9264171123505
1,2850,1.1710888147354126,,945.1148355007172
1,2860,1.2316949367523193,,948.3022184371948
1,2870,1.2308892011642456,,951.4912915229797
1,2880,1.2436468601226807,,954.6802294254303
1,2890,1.2249664068222046,,957.8698060512543
1,2900,1.2892651557922363,,961.0583689212799
1,2910,1.2424426078796387,,964.2476644515991
1,2920,1.1735321283340454,,967.4367287158966
1,2930,1.2914748191833496,,970.6250808238983
1,2940,1.2354427576065063,,973.8141374588013
1,2950,1.2458574771881104,,977.0021715164185
1,2960,1.2040177583694458,,980.1914587020874
1,2970,1.225487232208252,,983.3798444271088
1,2980,1.2156715393066406,,986.5690395832062
1,2990,1.259106159210205,,989.7574248313904
1,3000,1.2018097639083862,,992.9463601112366
1,3010,1.2129244804382324,,996.1354246139526
1,3020,1.255919337272644,,999.3238413333893
1,3030,1.2522039413452148,,1002.5133290290833
1,3040,1.211112380027771,,1005.701327085495
1,3050,1.228844404220581,,1008.8905839920044
1,3060,1.2636780738830566,,1012.0788938999176
1,3070,1.2385778427124023,,1015.2683675289154
1,3080,1.2274445295333862,,1018.4574408531189
1,3090,1.2463030815124512,,1021.6473259925842
1,3100,1.2025821208953857,,1024.8364987373352
1,3110,1.2185224294662476,,1028.0262637138367
1,3120,1.230574369430542,,1031.2156336307526
1,3130,1.2527053356170654,,1034.404373884201
1,3140,1.2689234018325806,,1037.594481229782
1,3150,1.2056159973144531,,1040.7822451591492
1,3160,1.2175167798995972,,1043.9719047546387
1,3170,1.2167880535125732,,1047.1605813503265
1,3180,1.2357996702194214,,1050.3498692512512
1,3190,1.1911418437957764,,1053.5390191078186
1,3200,1.1919596195220947,,1056.7283883094788
1,3210,1.2566859722137451,,1059.918267250061
1,3220,1.2624974250793457,,1063.1071016788483
1,3230,1.2620478868484497,,1066.2963123321533
1,3240,1.2214370965957642,,1069.4860172271729
1,3250,1.2733354568481445,,1072.6762669086456
1,3260,1.2249459028244019,,1075.866380929947
1,3270,1.2127747535705566,,1079.0560810565948
1,3280,1.2264677286148071,,1082.2457249164581
1,3290,1.2172911167144775,,1085.4356622695923
1,3300,1.188349962234497,,1088.626426935196
1,3310,1.212036371231079,,1091.8163001537323
1,3320,1.205215573310852,,1095.0071818828583
1,3330,1.2347216606140137,,1098.1968615055084
1,3340,1.2296385765075684,,1101.3862495422363
1,3350,1.2051465511322021,,1104.576809167862
1,3360,1.2703038454055786,,1107.765900850296
1,3370,1.232272982597351,,1110.955769777298
1,3380,1.1681427955627441,,1114.1449313163757
1,3390,1.239743709564209,,1117.334433555603
1,3400,1.205225944519043,,1120.5235602855682
1,3410,1.252467155456543,,1123.7137310504913
1,3420,1.1930384635925293,,1126.9043686389923
1,3430,1.2029285430908203,,1130.0950109958649
1,3440,1.2236602306365967,,1133.2851974964142
1,3450,1.1998337507247925,,1136.4756255149841
1,3460,1.2287421226501465,,1139.6666431427002
1,3470,1.1826704740524292,,1142.8567025661469
1,3480,1.240206003189087,,1146.0485203266144
1,3490,1.1832607984542847,,1149.2390871047974
1,3500,1.197943925857544,,1152.4303040504456
1,3510,1.2056984901428223,,1155.6206035614014
1,3520,1.1834089756011963,,1158.8116543293
1,3530,1.3136029243469238,,1162.0023884773254
1,3540,1.1751835346221924,,1165.1930742263794
1,3550,1.2484748363494873,,1168.383783340454
1,3560,1.2368426322937012,,1171.5743029117584
1,3570,1.2096235752105713,,1174.7654724121094
1,3580,1.201203465461731,,1177.9554414749146
1,3590,1.2503105401992798,,1181.1462042331696
1,3600,1.2964203357696533,,1184.3367919921875
1,3610,1.2400883436203003,,1187.5269000530243
1,3620,1.2049256563186646,,1190.7180087566376
1,3630,1.2195065021514893,,1193.9078602790833
1,3640,1.225325345993042,,1197.0989680290222
1,3650,1.2176380157470703,,1200.289401292801
1,3660,1.2060644626617432,,1203.4804427623749
1,3670,1.2027239799499512,,1206.6715502738953
1,3680,1.2215865850448608,,1209.8617310523987
1,3690,1.2069916725158691,,1213.05317568779
1,3700,1.2509665489196777,,1216.2427496910095
1,3710,1.2153267860412598,,1219.4339573383331
1,3720,1.1632617712020874,,1222.6240272521973
1,3730,1.2543011903762817,,1225.815102815628
1,3740,1.2585737705230713,,1229.0051710605621
1,3750,1.2134188413619995,,1232.1959416866302
1,3760,1.2196319103240967,,1235.386033296585
1,3770,1.257706642150879,,1238.576265335083
1,3780,1.2563462257385254,,1241.7675926685333
1,3790,1.2523200511932373,,1244.9574689865112
1,3800,1.203735113143921,,1248.1492891311646
1,3810,1.2178330421447754,,1251.340384721756
1,3820,1.2202398777008057,,1254.532019853592
1,3830,1.1183912754058838,,1257.722728252411
1,3840,1.1699182987213135,,1260.9142498970032
1,3850,1.2273175716400146,,1264.1051259040833
1,3860,1.241380214691162,,1267.2957746982574
1,3870,1.245845079421997,,1270.4868831634521
1,3880,1.1895554065704346,,1273.6771960258484
1,3890,1.2013120651245117,,1276.868810415268
1,3900,1.185805082321167,,1280.0601694583893
1,3910,1.1876518726348877,,1283.2516486644745
1,3920,1.256911277770996,,1286.4425203800201
1,3930,1.2125308513641357,,1289.633863210678
1,3940,1.2591811418533325,,1292.8251190185547
1,3950,1.1994413137435913,,1296.015400648117
1,3960,1.2399753332138062,,1299.2071673870087
1,3970,1.2568345069885254,,1302.398247718811
1,3980,1.2609641551971436,,1305.590099811554
1,3990,1.2471966743469238,,1308.7813107967377
1,4000,1.208329439163208,,1311.9723825454712
1,4010,1.2118678092956543,,1315.163161277771
1,4020,1.1956008672714233,,1318.3538138866425
1,4030,1.1135960817337036,,1321.5448789596558
1,4040,1.1680235862731934,,1324.7355704307556
1,4050,1.176830530166626,,1327.926352739334
1,4060,1.1312124729156494,,1331.1165454387665
1,4070,1.216393232345581,,1334.3073637485504
1,4080,1.169318675994873,,1337.4981455802917
1,4090,1.1818630695343018,,1340.6880135536194
1,4100,1.2215145826339722,,1343.8779220581055
1,4110,1.2327369451522827,,1347.0667071342468
1,4120,1.2171097993850708,,1350.256356716156
1,4130,1.271172285079956,,1353.4463386535645
1,4140,1.18648362159729,,1356.6366772651672
1,4150,1.1997606754302979,,1359.8264288902283
1,4160,1.2694339752197266,,1363.0167589187622
1,4170,1.2129666805267334,,1366.2069067955017
1,4180,1.1974904537200928,,1369.3969864845276
1,4190,1.1234238147735596,,1372.5876233577728
1,4200,1.284285306930542,,1375.7768638134003
1,4210,1.2365851402282715,,1378.967217206955
1,4220,1.17323637008667,,1382.1563608646393
1,4230,1.1930063962936401,,1385.3455669879913
1,4240,1.2290096282958984,,1388.5356719493866
1,4250,1.2018475532531738,,1391.7246723175049
1,4260,1.1983036994934082,,1394.9152746200562
1,4270,1.2309397459030151,,1398.1033182144165
1,4280,1.2395384311676025,,1401.2941119670868
1,4290,1.1827707290649414,,1404.4825007915497
1,4300,1.2081365585327148,,1407.6725254058838
1,4310,1.1644861698150635,,1410.8613011837006
1,4320,1.2043540477752686,,1414.050844669342
1,4330,1.221481204032898,,1417.2409060001373
1,4340,1.2261356115341187,,1420.4299800395966
1,4350,1.194736123085022,,1423.6193161010742
1,4360,1.1769050359725952,,1426.807338476181
1,4370,1.220245599746704,,1429.996732711792
1,4380,1.2323970794677734,,1433.1855733394623
1,4390,1.1921736001968384,,1436.3749129772186
1,4400,1.155500054359436,,1439.5635459423065
1,4410,1.1741939783096313,,1442.7529466152191
1,4420,1.169031023979187,,1445.9417321681976
1,4430,1.1999107599258423,,1449.1312329769135
1,4440,1.2009820938110352,,1452.3205013275146
1,4450,1.2331243753433228,,1455.5085806846619
1,4460,1.173147439956665,,1458.6965806484222
1,4470,1.2486870288848877,,1461.8850746154785
1,4480,1.1883728504180908,,1465.0754804611206
1,4490,1.1745383739471436,,1468.2644095420837
1,4500,1.1703577041625977,,1471.453842163086
1,4510,1.219523310661316,,1474.6426594257355
1,4520,1.175750732421875,,1477.8314244747162
1,4530,1.2302594184875488,,1481.0205554962158
1,4540,1.188401222229004,,1484.2095181941986
1,4550,1.2966021299362183,,1487.3987255096436
1,4560,1.2647829055786133,,1490.5876932144165
1,4570,1.167243480682373,,1493.7773742675781
1,4580,1.2152554988861084,,1496.9668884277344
1,4590,1.1414014101028442,,1500.1560156345367
1,4600,1.2076396942138672,,1503.3447976112366
1,4610,1.1816389560699463,,1506.5336771011353
1,4620,1.21378755569458,,1509.7228860855103
1,4630,1.1828182935714722,,1512.9125425815582
1,4640,1.1911280155181885,,1516.1025505065918
1,4650,1.2367033958435059,,1519.2908449172974
1,4660,1.2094395160675049,,1522.479370355606
1,4670,1.1983988285064697,,1525.667938709259
1,4680,1.2107384204864502,,1528.8570172786713
1,4690,1.2351491451263428,,1532.0456211566925
1,4700,1.2062737941741943,,1535.2348606586456
1,4710,1.1578121185302734,,1538.4240465164185
1,4720,1.1838997602462769,,1541.612432718277
1,4730,1.2134418487548828,,1544.8015835285187
1,4740,1.1413172483444214,,1547.990965604782
1,4750,1.170555830001831,,1551.1797733306885
1,4760,1.1871650218963623,,1554.3686633110046
1,4770,1.1451466083526611,,1557.557695865631
1,4780,1.21769118309021,,1560.746494293213
1,4790,1.1653568744659424,,1563.935667514801
1,4800,1.2207714319229126,,1567.1257574558258
1,4810,1.1758604049682617,,1570.315853357315
1,4820,1.230285882949829,,1573.505789756775
1,4830,1.147674322128296,,1576.6945469379425
1,4840,1.2162492275238037,,1579.8835334777832
1,4850,1.1202163696289062,,1583.073540687561
1,4860,1.2334327697753906,,1586.2619683742523
1,4870,1.1463403701782227,,1589.452033996582
1,4880,1.1950432062149048,,1592.6410257816315
1,4890,1.1779857873916626,,1595.8315188884735
1,4900,1.2043967247009277,,1599.0214998722076
1,4910,1.1343920230865479,,1602.21231007576
1,4920,1.1807711124420166,,1605.4021635055542
1,4930,1.1658515930175781,,1608.5929822921753
1,4940,1.1652250289916992,,1611.7824909687042
1,4950,1.1880075931549072,,1614.9724071025848
1,4960,1.1864287853240967,,1618.1622025966644
1,4970,1.1847736835479736,,1621.3520548343658
1,4980,1.181624412536621,,1624.5423476696014
1,4990,1.2241417169570923,,1627.731496810913
1,5000,1.233579158782959,,1630.920653104782
1,5010,1.1724107265472412,,1634.110331773758
1,5020,1.1494547128677368,,1637.3002607822418
1,5030,1.2656750679016113,,1640.4902091026306
1,5040,1.1291491985321045,,1643.679809331894
1,5050,1.245465874671936,,1646.8707733154297
1,5060,1.187927007675171,,1650.0605127811432
1,5070,1.192993402481079,,1653.2513797283173
1,5080,1.1612597703933716,,1656.4418613910675
1,5090,1.241438627243042,,1659.6317129135132
1,5100,1.1705478429794312,,1662.8213531970978
1,5110,1.1881701946258545,,1666.0102989673615
1,5120,1.1642136573791504,,1669.2004368305206
1,5130,1.122478723526001,,1672.3890445232391
1,5140,1.1584469079971313,,1675.5792682170868
1,5150,1.1307079792022705,,1678.7682225704193
1,5160,1.199613332748413,,1681.9584286212921
1,5170,1.2138631343841553,,1685.1483764648438
1,5180,1.1866145133972168,,1688.3377413749695
1,5190,1.1575491428375244,,1691.5269000530243
1,5200,1.1481117010116577,,1694.7166357040405
1,5210,1.216424584388733,,1697.9066753387451
1,5220,1.1223442554473877,,1701.0964345932007
1,5230,1.1635633707046509,,1704.2860000133514
1,5240,1.170154094696045,,1707.4752643108368
1,5250,1.1703529357910156,,1710.6653275489807
1,5260,1.1819119453430176,,1713.8547866344452
1,5270,1.2070857286453247,,1717.0446524620056
1,5280,1.1331963539123535,,1720.2352509498596
1,5290,1.1844797134399414,,1723.4245562553406
1,5300,1.1964143514633179,,1726.6148118972778
1,5310,1.1380410194396973,,1729.8037312030792
1,5320,1.2342429161071777,,1732.9943346977234
1,5330,1.1550934314727783,,1736.104731798172
1,5330,1.2383602648973464,,1768.0200216770172
2,5340,1.0987465381622314,,1774.1463067531586
2,5350,1.1549277305603027,,1777.3328647613525
2,5360,1.1658337116241455,,1780.519441127777
2,5370,1.1944661140441895,,1783.7065155506134
2,5380,1.1309840679168701,,1786.8932127952576
2,5390,1.182721734046936,,1790.0810325145721
2,5400,1.1394422054290771,,1793.2683115005493
2,5410,1.1379728317260742,,1796.4571931362152
2,5420,1.145564079284668,,1799.6456878185272
2,5430,1.1697373390197754,,1802.8346135616302
2,5440,1.1245466470718384,,1806.0241854190826
2,5450,1.1536028385162354,,1809.2132816314697
2,5460,1.1804378032684326,,1812.4030158519745
2,5470,1.156040906906128,,1815.5923852920532
2,5480,1.1502654552459717,,1818.7816109657288
2,5490,1.1240344047546387,,1821.9714467525482
2,5500,1.1016850471496582,,1825.1607220172882
2,5510,1.1392078399658203,,1828.3506202697754
2,5520,1.173896074295044,,1831.54044175148
2,5530,1.1492581367492676,,1834.7313585281372
2,5540,1.1385316848754883,,1837.9216904640198
2,5550,1.1396169662475586,,1841.1135501861572
2,5560,1.1166386604309082,,1844.3042163848877
2,5570,1.1870328187942505,,1847.4956119060516
2,5580,1.1443800926208496,,1850.6867434978485
2,5590,1.1401350498199463,,1853.8780465126038
2,5600,1.1643047332763672,,1857.0687155723572
2,5610,1.1919102668762207,,1860.2598876953125
2,5620,1.1615746021270752,,1863.451072216034
2,5630,1.1836655139923096,,1866.642379283905
2,5640,1.1249732971191406,,1869.8331146240234
2,5650,1.1138595342636108,,1873.0240519046783
2,5660,1.1020463705062866,,1876.2152173519135
2,5670,1.1660661697387695,,1879.4062669277191
2,5680,1.1596031188964844,,1882.5976412296295
2,5690,1.1489381790161133,,1885.7887315750122
2,5700,1.1351230144500732,,1888.9800052642822
2,5710,1.1391364336013794,,1892.171421289444
2,5720,1.154482126235962,,1895.3624620437622
2,5730,1.1192251443862915,,1898.5549504756927
2,5740,1.1479787826538086,,1901.7463386058807
2,5750,1.130084753036499,,1904.937728881836
2,5760,1.1302580833435059,,1908.128877401352
2,5770,1.1922354698181152,,1911.3197875022888
2,5780,1.1449956893920898,,1914.511663198471
2,5790,1.1140919923782349,,1917.7021403312683
2,5800,1.1441171169281006,,1920.894134759903
2,5810,1.1241297721862793,,1924.0845682621002
2,5820,1.0907959938049316,,1927.2758996486664
2,5830,1.0902727842330933,,1930.4665656089783
2,5840,1.1888458728790283,,1933.6573855876923
2,5850,1.1135632991790771,,1936.849066734314
2,5860,1.1512731313705444,,1940.039335489273
2,5870,1.1593360900878906,,1943.2306656837463
2,5880,1.1371846199035645,,1946.421629667282
2,5890,1.1219826936721802,,1949.6121668815613
2,5900,1.1621429920196533,,1952.8034362792969
2,5910,1.1473405361175537,,1955.9935731887817
2,5920,1.2278921604156494,,1959.1858932971954
2,5930,1.1528931856155396,,1962.3768322467804
2,5940,1.159916877746582,,1965.5675134658813
2,5950,1.075041651725769,,1968.758237361908
2,5960,1.1521860361099243,,1971.949853181839
2,5970,1.1538978815078735,,1975.1418974399567
2,5980,1.1515791416168213,,1978.3328433036804
2,5990,1.1522914171218872,,1981.5246939659119
2,6000,1.1334983110427856,,1984.716451883316
2,6010,1.1700739860534668,,1987.9078726768494
2,6020,1.1657145023345947,,1991.0987577438354
2,6030,1.1596159934997559,,1994.290148973465
2,6040,1.1473119258880615,,1997.4812488555908
2,6050,1.1562044620513916,,2000.672212600708
2,6060,1.1441433429718018,,2003.862964630127
